Date,Room,Device,Power_Consumption,Temperature,Humidity,Status,Year,Month,Week
2016-01-15,Store Room,TV,350,27.2,63.7,OFF,2016,1,2
2016-01-15,Store Room,Heater,372,25.2,67.1,ON,2016,1,2
2016-01-15,Store Room,Fan,286,31.0,60.9,OFF,2016,1,2
2016-01-16,Bedroom1,AC,217,23.7,46.3,OFF,2016,1,2
2016-01-16,Bedroom1,Lamp,218,25.0,49.5,ON,2016,1,2
2016-01-16,Bedroom1,TV,219,21.6,68.0,OFF,2016,1,2
2016-01-16,Bedroom1,Heater,56,33.2,78.5,ON,2016,1,2
2016-01-16,Bedroom1,Fan,80,32.4,45.2,ON,2016,1,2
2016-01-16,Bedroom2,AC,486,31.2,46.4,OFF,2016,1,2
2016-01-16,Bedroom2,Lamp,307,32.5,60.3,ON,2016,1,2
2016-01-16,Bedroom2,TV,499,24.3,64.7,ON,2016,1,2
2016-01-16,Bedroom2,Heater,282,29.5,50.4,OFF,2016,1,2
2016-01-16,Bedroom2,Fan,497,28.1,71.2,OFF,2016,1,2
2016-01-16,Kitchen,AC,463,20.3,57.3,OFF,2016,1,2
2016-01-16,Kitchen,Lamp,368,25.9,47.2,ON,2016,1,2
2016-01-16,Kitchen,TV,327,34.1,67.5,OFF,2016,1,2
2016-01-16,Kitchen,Heater,373,24.5,68.3,OFF,2016,1,2
2016-01-16,Kitchen,Fan,450,28.7,53.8,OFF,2016,1,2
2016-01-16,Living Room,AC,169,20.7,74.9,OFF,2016,1,2
2016-01-16,Living Room,Lamp,224,34.5,70.0,ON,2016,1,2
2016-01-16,Living Room,TV,485,31.4,41.0,ON,2016,1,2
2016-01-16,Living Room,Heater,82,24.9,59.5,ON,2016,1,2
2016-01-16,Living Room,Fan,107,20.0,46.4,OFF,2016,1,2
2016-01-16,Store Room,AC,334,34.2,44.1,ON,2016,1,2
2016-01-16,Store Room,Lamp,88,27.9,73.0,ON,2016,1,2
2016-01-16,Store Room,TV,421,32.6,70.9,OFF,2016,1,2
2016-01-16,Store Room,Heater,71,22.0,74.7,OFF,2016,1,2
2016-01-16,Store Room,Fan,285,20.5,69.3,ON,2016,1,2
2016-01-17,Bedroom1,AC,406,29.6,55.9,ON,2016,1,2
2016-01-17,Bedroom1,Lamp,436,24.7,52.8,OFF,2016,1,2
2016-01-17,Bedroom1,TV,64,31.2,48.0,ON,2016,1,2
2016-01-17,Bedroom1,Heater,330,30.7,62.5,OFF,2016,1,2
2016-01-17,Bedroom1,Fan,257,28.1,46.4,ON,2016,1,2
2016-01-17,Bedroom2,AC,194,21.4,46.1,ON,2016,1,2
2016-01-17,Bedroom2,Lamp,223,28.0,40.7,ON,2016,1,2
2016-01-17,Bedroom2,TV,497,24.4,76.5,OFF,2016,1,2
2016-01-17,Bedroom2,Heater,436,22.8,58.5,OFF,2016,1,2
2016-01-17,Bedroom2,Fan,255,29.0,64.3,OFF,2016,1,2
2016-01-17,Kitchen,AC,277,28.4,49.0,OFF,2016,1,2
2016-01-17,Kitchen,Lamp,368,29.8,53.0,OFF,2016,1,2
2016-01-17,Kitchen,TV,393,26.5,79.4,ON,2016,1,2
2016-01-17,Kitchen,Heater,121,27.0,67.2,OFF,2016,1,2
2016-01-17,Kitchen,Fan,415,34.6,68.9,ON,2016,1,2
2016-01-17,Living Room,AC,350,31.4,78.1,ON,2016,1,2
2016-01-17,Living Room,Lamp,441,30.9,70.0,ON,2016,1,2
2016-01-17,Living Room,TV,450,21.5,62.8,ON,2016,1,2
2016-01-17,Living Room,Heater,129,27.2,48.4,ON,2016,1,2
2016-01-17,Living Room,Fan,251,31.6,77.6,ON,2016,1,2
2016-01-17,Store Room,AC,51,28.0,75.3,OFF,2016,1,2
2016-01-17,Store Room,Lamp,466,32.4,54.3,ON,2016,1,2
2016-01-17,Store Room,TV,243,34.7,48.0,OFF,2016,1,2
2016-01-17,Store Room,Heater,192,23.0,46.7,ON,2016,1,2
2016-01-17,Store Room,Fan,409,29.5,68.3,OFF,2016,1,2
2016-01-18,Bedroom1,AC,58,34.0,42.1,OFF,2016,1,3
2016-01-18,Bedroom1,Lamp,90,30.6,74.8,OFF,2016,1,3
2016-01-18,Bedroom1,TV,397,32.0,53.6,ON,2016,1,3
2016-01-18,Bedroom1,Heater,432,21.2,75.8,OFF,2016,1,3
2016-01-18,Bedroom1,Fan,439,32.3,58.1,ON,2016,1,3
2016-01-18,Bedroom2,AC,176,27.9,69.3,ON,2016,1,3
2016-01-18,Bedroom2,Lamp,61,23.7,46.4,ON,2016,1,3
2016-01-18,Bedroom2,TV,292,23.3,79.0,OFF,2016,1,3
2016-01-18,Bedroom2,Heater,222,22.7,71.6,ON,2016,1,3
2016-01-18,Bedroom2,Fan,337,27.5,62.2,OFF,2016,1,3
2016-01-18,Kitchen,AC,260,23.4,79.9,ON,2016,1,3
2016-01-18,Kitchen,Lamp,108,29.8,48.0,ON,2016,1,3
2016-01-18,Kitchen,TV,494,21.1,41.2,ON,2016,1,3
2016-01-18,Kitchen,Heater,440,26.9,74.7,ON,2016,1,3
2016-01-18,Kitchen,Fan,491,31.1,57.0,OFF,2016,1,3
2016-01-18,Living Room,AC,269,25.6,79.5,OFF,2016,1,3
2016-01-18,Living Room,Lamp,99,33.0,63.1,OFF,2016,1,3
2016-01-18,Living Room,TV,299,30.9,59.5,OFF,2016,1,3
2016-01-18,Living Room,Heater,384,33.5,56.9,OFF,2016,1,3
2016-01-18,Living Room,Fan,292,28.9,76.5,OFF,2016,1,3
2016-01-18,Store Room,AC,180,29.3,65.3,ON,2016,1,3
2016-01-18,Store Room,Lamp,274,22.0,68.6,OFF,2016,1,3
2016-01-18,Store Room,TV,136,29.5,54.9,OFF,2016,1,3
2016-01-18,Store Room,Heater,424,26.2,42.8,ON,2016,1,3
2016-01-18,Store Room,Fan,367,21.5,56.2,OFF,2016,1,3
2016-01-19,Bedroom1,AC,280,25.4,63.7,OFF,2016,1,3
2016-01-19,Bedroom1,Lamp,194,25.9,78.8,OFF,2016,1,3
2016-01-19,Bedroom1,TV,212,29.9,53.0,OFF,2016,1,3
2016-01-19,Bedroom1,Heater,489,25.9,49.5,ON,2016,1,3
2016-01-19,Bedroom1,Fan,444,33.3,57.7,OFF,2016,1,3
2016-01-19,Bedroom2,AC,142,25.1,73.2,ON,2016,1,3
2016-01-19,Bedroom2,Lamp,182,23.7,64.7,ON,2016,1,3
2016-01-19,Bedroom2,TV,362,22.5,46.7,ON,2016,1,3
2016-01-19,Bedroom2,Heater,156,31.0,66.6,ON,2016,1,3
2016-01-19,Bedroom2,Fan,354,32.7,72.2,OFF,2016,1,3
2016-01-19,Kitchen,AC,416,33.0,48.2,ON,2016,1,3
2016-01-19,Kitchen,Lamp,453,24.0,42.3,ON,2016,1,3
2016-01-19,Kitchen,TV,342,34.0,41.6,ON,2016,1,3
2016-01-19,Kitchen,Heater,84,26.8,77.4,ON,2016,1,3
2016-01-19,Kitchen,Fan,210,27.6,41.7,OFF,2016,1,3
2016-01-19,Living Room,AC,325,34.8,78.6,ON,2016,1,3
2016-01-19,Living Room,Lamp,175,34.3,65.6,ON,2016,1,3
2016-01-19,Living Room,TV,88,26.8,60.6,OFF,2016,1,3
2016-01-19,Living Room,Heater,456,30.0,45.6,OFF,2016,1,3
2016-01-19,Living Room,Fan,175,24.6,68.2,OFF,2016,1,3
2016-01-19,Store Room,AC,429,30.1,78.8,ON,2016,1,3
2016-01-19,Store Room,Lamp,313,22.3,49.4,ON,2016,1,3
2016-01-19,Store Room,TV,135,23.8,66.5,ON,2016,1,3
2016-01-19,Store Room,Heater,267,25.6,40.7,OFF,2016,1,3
2016-01-19,Store Room,Fan,194,32.5,74.6,ON,2016,1,3
2016-01-20,Bedroom1,AC,125,21.7,71.8,OFF,2016,1,3
2016-01-20,Bedroom1,Lamp,338,29.0,77.6,OFF,2016,1,3
2016-01-20,Bedroom1,TV,102,30.0,63.1,OFF,2016,1,3
2016-01-20,Bedroom1,Heater,269,22.4,64.2,ON,2016,1,3
2016-01-20,Bedroom1,Fan,122,33.0,79.7,ON,2016,1,3
2016-01-20,Bedroom2,AC,122,21.4,51.5,ON,2016,1,3
2016-01-20,Bedroom2,Lamp,373,29.8,70.6,OFF,2016,1,3
2016-01-20,Bedroom2,TV,151,26.6,76.1,ON,2016,1,3
2016-01-20,Bedroom2,Heater,328,26.5,72.7,OFF,2016,1,3
2016-01-20,Bedroom2,Fan,359,29.7,53.1,ON,2016,1,3
2016-01-20,Kitchen,AC,125,29.1,62.5,ON,2016,1,3
2016-01-20,Kitchen,Lamp,365,28.2,63.9,OFF,2016,1,3
2016-01-20,Kitchen,TV,340,23.4,42.9,ON,2016,1,3
2016-01-20,Kitchen,Heater,159,29.6,70.4,ON,2016,1,3
2016-01-20,Kitchen,Fan,52,28.1,78.1,OFF,2016,1,3
2016-01-20,Living Room,AC,461,20.4,53.6,OFF,2016,1,3
2016-01-20,Living Room,Lamp,182,26.0,63.2,OFF,2016,1,3
2016-01-20,Living Room,TV,277,29.1,70.6,OFF,2016,1,3
2016-01-20,Living Room,Heater,351,30.8,78.2,ON,2016,1,3
2016-01-20,Living Room,Fan,70,22.9,40.3,ON,2016,1,3
2016-01-20,Store Room,AC,166,33.5,49.7,ON,2016,1,3
2016-01-20,Store Room,Lamp,100,20.9,77.4,OFF,2016,1,3
2016-01-20,Store Room,TV,324,21.5,59.4,OFF,2016,1,3
2016-01-20,Store Room,Heater,422,24.3,52.3,ON,2016,1,3
2016-01-20,Store Room,Fan,205,28.1,52.5,OFF,2016,1,3
2016-01-21,Bedroom1,AC,207,30.7,50.9,OFF,2016,1,3
2016-01-21,Bedroom1,Lamp,139,21.8,47.2,ON,2016,1,3
2016-01-21,Bedroom1,TV,157,22.7,61.0,ON,2016,1,3
2016-01-21,Bedroom1,Heater,496,21.6,62.7,OFF,2016,1,3
2016-01-21,Bedroom1,Fan,489,34.4,59.3,ON,2016,1,3
2016-01-21,Bedroom2,AC,359,28.3,41.7,OFF,2016,1,3
2016-01-21,Bedroom2,Lamp,96,34.3,64.1,OFF,2016,1,3
2016-01-21,Bedroom2,TV,326,33.3,49.1,ON,2016,1,3
2016-01-21,Bedroom2,Heater,320,29.2,56.4,ON,2016,1,3
2016-01-21,Bedroom2,Fan,219,33.5,54.1,OFF,2016,1,3
2016-01-21,Kitchen,AC,396,31.7,51.0,ON,2016,1,3
2016-01-21,Kitchen,Lamp,149,26.4,66.7,OFF,2016,1,3
2016-01-21,Kitchen,TV,452,29.4,58.1,OFF,2016,1,3
2016-01-21,Kitchen,Heater,118,22.5,69.5,OFF,2016,1,3
2016-01-21,Kitchen,Fan,210,23.3,43.8,OFF,2016,1,3
2016-01-21,Living Room,AC,342,29.6,64.3,OFF,2016,1,3
2016-01-21,Living Room,Lamp,60,23.5,55.6,ON,2016,1,3
2016-01-21,Living Room,TV,490,27.5,79.5,ON,2016,1,3
2016-01-21,Living Room,Heater,312,30.4,56.2,OFF,2016,1,3
2016-01-21,Living Room,Fan,174,30.8,67.7,ON,2016,1,3
2016-01-21,Store Room,AC,329,21.9,44.2,OFF,2016,1,3
2016-01-21,Store Room,Lamp,151,28.7,51.0,OFF,2016,1,3
2016-01-21,Store Room,TV,85,21.3,75.8,ON,2016,1,3
2016-01-21,Store Room,Heater,122,24.9,49.1,ON,2016,1,3
2016-01-21,Store Room,Fan,245,26.6,73.3,OFF,2016,1,3
2016-01-22,Bedroom1,AC,54,21.0,65.6,OFF,2016,1,3
2016-01-22,Bedroom1,Lamp,279,28.9,67.2,OFF,2016,1,3
2016-01-22,Bedroom1,TV,430,26.9,47.6,OFF,2016,1,3
2016-01-22,Bedroom1,Heater,264,25.7,54.5,ON,2016,1,3
2016-01-22,Bedroom1,Fan,403,26.7,53.3,OFF,2016,1,3
2016-01-22,Bedroom2,AC,349,21.3,78.5,ON,2016,1,3
2016-01-22,Bedroom2,Lamp,336,31.3,46.8,OFF,2016,1,3
2016-01-22,Bedroom2,TV,495,26.3,72.9,OFF,2016,1,3
2016-01-22,Bedroom2,Heater,194,24.5,79.2,ON,2016,1,3
2016-01-22,Bedroom2,Fan,193,25.7,44.8,ON,2016,1,3
2016-01-22,Kitchen,AC,153,20.3,69.5,OFF,2016,1,3
2016-01-22,Kitchen,Lamp,413,23.7,66.9,OFF,2016,1,3
2016-01-22,Kitchen,TV,455,21.3,70.2,ON,2016,1,3
2016-01-22,Kitchen,Heater,321,27.6,46.4,ON,2016,1,3
2016-01-22,Kitchen,Fan,191,21.8,49.1,ON,2016,1,3
2016-01-22,Living Room,AC,115,25.7,53.9,ON,2016,1,3
2016-01-22,Living Room,Lamp,498,24.6,55.9,ON,2016,1,3
2016-01-22,Living Room,TV,203,29.0,60.6,ON,2016,1,3
2016-01-22,Living Room,Heater,455,27.5,79.7,ON,2016,1,3
2016-01-22,Living Room,Fan,293,23.1,77.2,OFF,2016,1,3
2016-01-22,Store Room,AC,215,32.3,55.2,OFF,2016,1,3
2016-01-22,Store Room,Lamp,207,30.8,45.7,ON,2016,1,3
2016-01-22,Store Room,TV,485,32.3,52.9,ON,2016,1,3
2016-01-22,Store Room,Heater,115,22.3,48.9,OFF,2016,1,3
2016-01-22,Store Room,Fan,325,28.6,77.3,OFF,2016,1,3
2016-01-23,Bedroom1,AC,330,27.2,52.5,ON,2016,1,3
2016-01-23,Bedroom1,Lamp,319,22.1,75.9,OFF,2016,1,3
2016-01-23,Bedroom1,TV,430,24.8,78.1,OFF,2016,1,3
2016-01-23,Bedroom1,Heater,74,30.0,44.9,ON,2016,1,3
2016-01-23,Bedroom1,Fan,74,23.5,43.2,OFF,2016,1,3
2016-01-23,Bedroom2,AC,337,21.8,63.8,ON,2016,1,3
2016-01-23,Bedroom2,Lamp,383,33.1,51.1,ON,2016,1,3
2016-01-23,Bedroom2,TV,439,20.0,40.7,OFF,2016,1,3
2016-01-23,Bedroom2,Heater,109,25.5,55.5,ON,2016,1,3
2016-01-23,Bedroom2,Fan,467,26.9,42.3,ON,2016,1,3
2016-01-23,Kitchen,AC,227,20.9,67.8,ON,2016,1,3
2016-01-23,Kitchen,Lamp,132,22.6,43.0,OFF,2016,1,3
2016-01-23,Kitchen,TV,239,24.0,47.1,OFF,2016,1,3
2016-01-23,Kitchen,Heater,301,29.3,65.3,OFF,2016,1,3
2016-01-23,Kitchen,Fan,322,23.5,48.8,ON,2016,1,3
2016-01-23,Living Room,AC,357,29.8,73.9,OFF,2016,1,3
2016-01-23,Living Room,Lamp,112,31.9,56.2,OFF,2016,1,3
2016-01-23,Living Room,TV,56,27.9,59.3,ON,2016,1,3
2016-01-23,Living Room,Heater,278,25.8,78.6,ON,2016,1,3
2016-01-23,Living Room,Fan,435,22.0,56.7,OFF,2016,1,3
2016-01-23,Store Room,AC,128,28.7,67.2,OFF,2016,1,3
2016-01-23,Store Room,Lamp,472,29.3,52.9,OFF,2016,1,3
2016-01-23,Store Room,TV,291,29.4,48.0,ON,2016,1,3
2016-01-23,Store Room,Heater,222,20.6,54.9,ON,2016,1,3
2016-01-23,Store Room,Fan,237,29.7,60.0,OFF,2016,1,3
2016-01-24,Bedroom1,AC,232,22.2,45.1,OFF,2016,1,3
2016-01-24,Bedroom1,Lamp,101,23.7,66.1,ON,2016,1,3
2016-01-24,Bedroom1,TV,282,29.2,74.4,OFF,2016,1,3
2016-01-24,Bedroom1,Heater,70,34.3,45.3,OFF,2016,1,3
2016-01-24,Bedroom1,Fan,66,29.9,77.7,OFF,2016,1,3
2016-01-24,Bedroom2,AC,109,21.1,51.2,OFF,2016,1,3
2016-01-24,Bedroom2,Lamp,363,23.8,71.2,OFF,2016,1,3
2016-01-24,Bedroom2,TV,252,27.4,55.5,OFF,2016,1,3
2016-01-24,Bedroom2,Heater,249,23.4,75.6,ON,2016,1,3
2016-01-24,Bedroom2,Fan,393,33.2,44.2,OFF,2016,1,3
2016-01-24,Kitchen,AC,498,26.6,41.9,OFF,2016,1,3
2016-01-24,Kitchen,Lamp,136,30.7,42.9,OFF,2016,1,3
2016-01-24,Kitchen,TV,201,20.5,60.3,OFF,2016,1,3
2016-01-24,Kitchen,Heater,363,26.9,79.7,OFF,2016,1,3
2016-01-24,Kitchen,Fan,448,34.1,71.4,ON,2016,1,3
2016-01-24,Living Room,AC,491,21.5,66.4,OFF,2016,1,3
2016-01-24,Living Room,Lamp,57,24.0,40.8,OFF,2016,1,3
2016-01-24,Living Room,TV,417,34.5,51.8,OFF,2016,1,3
2016-01-24,Living Room,Heater,409,29.4,55.3,OFF,2016,1,3
2016-01-24,Living Room,Fan,98,23.8,50.4,ON,2016,1,3
2016-01-24,Store Room,AC,218,34.4,59.1,ON,2016,1,3
2016-01-24,Store Room,Lamp,419,24.8,45.0,ON,2016,1,3
2016-01-24,Store Room,TV,307,29.0,63.3,ON,2016,1,3
2016-01-24,Store Room,Heater,449,32.2,66.3,ON,2016,1,3
2016-01-24,Store Room,Fan,59,25.1,77.1,ON,2016,1,3
2016-01-25,Bedroom1,AC,202,25.6,62.0,OFF,2016,1,4
2016-01-25,Bedroom1,Lamp,163,34.1,49.6,ON,2016,1,4
2016-01-25,Bedroom1,TV,221,23.0,75.5,OFF,2016,1,4
2016-01-25,Bedroom1,Heater,454,24.3,72.6,ON,2016,1,4
2016-01-25,Bedroom1,Fan,88,32.7,76.8,OFF,2016,1,4
2016-01-25,Bedroom2,AC,198,31.3,58.4,OFF,2016,1,4
2016-01-25,Bedroom2,Lamp,351,30.9,71.1,OFF,2016,1,4
2016-01-25,Bedroom2,TV,273,22.7,61.8,ON,2016,1,4
2016-01-25,Bedroom2,Heater,394,34.1,41.7,OFF,2016,1,4
2016-01-25,Bedroom2,Fan,307,22.0,69.0,ON,2016,1,4
2016-01-25,Kitchen,AC,99,23.2,60.2,OFF,2016,1,4
2016-01-25,Kitchen,Lamp,93,31.0,61.7,ON,2016,1,4
2016-01-25,Kitchen,TV,402,27.6,51.9,ON,2016,1,4
2016-01-25,Kitchen,Heater,72,30.3,74.9,ON,2016,1,4
2016-01-25,Kitchen,Fan,330,31.4,46.4,OFF,2016,1,4
2016-01-25,Living Room,AC,235,20.1,49.9,ON,2016,1,4
2016-01-25,Living Room,Lamp,52,34.9,44.0,OFF,2016,1,4
2016-01-25,Living Room,TV,369,32.0,48.2,OFF,2016,1,4
2016-01-25,Living Room,Heater,454,31.0,64.6,ON,2016,1,4
2016-01-25,Living Room,Fan,115,25.3,71.4,OFF,2016,1,4
2016-01-25,Store Room,AC,469,20.1,70.4,OFF,2016,1,4
2016-01-25,Store Room,Lamp,61,31.2,48.1,OFF,2016,1,4
2016-01-25,Store Room,TV,486,25.5,53.1,ON,2016,1,4
2016-01-25,Store Room,Heater,272,24.6,75.1,ON,2016,1,4
2016-01-25,Store Room,Fan,235,25.5,57.9,OFF,2016,1,4
2016-01-26,Bedroom1,AC,443,33.3,63.7,ON,2016,1,4
2016-01-26,Bedroom1,Lamp,279,26.2,67.8,ON,2016,1,4
2016-01-26,Bedroom1,TV,251,29.3,54.2,ON,2016,1,4
2016-01-26,Bedroom1,Heater,478,21.4,63.5,OFF,2016,1,4
2016-01-26,Bedroom1,Fan,270,29.6,42.6,OFF,2016,1,4
2016-01-26,Bedroom2,AC,235,28.4,62.4,OFF,2016,1,4
2016-01-26,Bedroom2,Lamp,73,30.1,72.2,ON,2016,1,4
2016-01-26,Bedroom2,TV,237,32.4,59.9,OFF,2016,1,4
2016-01-26,Bedroom2,Heater,260,20.9,53.4,OFF,2016,1,4
2016-01-26,Bedroom2,Fan,363,30.6,71.5,OFF,2016,1,4
2016-01-26,Kitchen,AC,68,26.6,45.9,ON,2016,1,4
2016-01-26,Kitchen,Lamp,162,26.5,43.5,OFF,2016,1,4
2016-01-26,Kitchen,TV,162,29.0,69.4,ON,2016,1,4
2016-01-26,Kitchen,Heater,362,34.0,65.7,ON,2016,1,4
2016-01-26,Kitchen,Fan,247,29.5,71.4,ON,2016,1,4
2016-01-26,Living Room,AC,448,26.1,73.6,ON,2016,1,4
2016-01-26,Living Room,Lamp,408,28.6,63.5,ON,2016,1,4
2016-01-26,Living Room,TV,110,34.7,46.6,ON,2016,1,4
2016-01-26,Living Room,Heater,162,28.8,63.5,OFF,2016,1,4
2016-01-26,Living Room,Fan,386,33.9,71.3,ON,2016,1,4
2016-01-26,Store Room,AC,475,32.8,49.0,ON,2016,1,4
2016-01-26,Store Room,Lamp,398,26.9,59.2,ON,2016,1,4
2016-01-26,Store Room,TV,123,34.1,68.2,OFF,2016,1,4
2016-01-26,Store Room,Heater,309,20.7,76.2,ON,2016,1,4
2016-01-26,Store Room,Fan,178,31.7,40.3,ON,2016,1,4
2016-01-27,Bedroom1,AC,231,23.4,45.3,ON,2016,1,4
2016-01-27,Bedroom1,Lamp,80,33.8,58.9,ON,2016,1,4
2016-01-27,Bedroom1,TV,463,24.2,41.8,OFF,2016,1,4
2016-01-27,Bedroom1,Heater,269,24.1,51.0,OFF,2016,1,4
2016-01-27,Bedroom1,Fan,169,34.6,54.8,ON,2016,1,4
2016-01-27,Bedroom2,AC,155,32.7,50.7,ON,2016,1,4
2016-01-27,Bedroom2,Lamp,350,32.8,41.9,OFF,2016,1,4
2016-01-27,Bedroom2,TV,299,28.4,53.8,OFF,2016,1,4
2016-01-27,Bedroom2,Heater,466,31.6,43.5,ON,2016,1,4
2016-01-27,Bedroom2,Fan,209,30.0,78.5,ON,2016,1,4
2016-01-27,Kitchen,AC,481,34.1,42.1,OFF,2016,1,4
2016-01-27,Kitchen,Lamp,425,23.9,69.2,OFF,2016,1,4
2016-01-27,Kitchen,TV,70,23.8,66.2,OFF,2016,1,4
2016-01-27,Kitchen,Heater,470,28.5,58.6,ON,2016,1,4
2016-01-27,Kitchen,Fan,390,29.1,54.0,ON,2016,1,4
2016-01-27,Living Room,AC,210,22.3,49.0,OFF,2016,1,4
2016-01-27,Living Room,Lamp,376,30.3,61.8,OFF,2016,1,4
2016-01-27,Living Room,TV,110,23.4,56.2,ON,2016,1,4
2016-01-27,Living Room,Heater,218,31.9,62.0,OFF,2016,1,4
2016-01-27,Living Room,Fan,247,32.7,57.1,ON,2016,1,4
2016-01-27,Store Room,AC,51,30.0,48.6,OFF,2016,1,4
2016-01-27,Store Room,Lamp,147,32.9,58.4,ON,2016,1,4
2016-01-27,Store Room,TV,135,24.4,71.5,OFF,2016,1,4
2016-01-27,Store Room,Heater,493,25.3,79.1,ON,2016,1,4
2016-01-27,Store Room,Fan,368,27.5,53.6,ON,2016,1,4
2016-01-28,Bedroom1,AC,69,28.2,70.3,OFF,2016,1,4
2016-01-28,Bedroom1,Lamp,263,20.3,45.1,ON,2016,1,4
2016-01-28,Bedroom1,TV,263,22.4,50.2,ON,2016,1,4
2016-01-28,Bedroom1,Heater,217,34.8,70.9,ON,2016,1,4
2016-01-28,Bedroom1,Fan,115,21.0,58.6,OFF,2016,1,4
2016-01-28,Bedroom2,AC,93,28.1,59.9,OFF,2016,1,4
2016-01-28,Bedroom2,Lamp,216,29.9,72.9,OFF,2016,1,4
2016-01-28,Bedroom2,TV,476,31.6,78.6,OFF,2016,1,4
2016-01-28,Bedroom2,Heater,317,27.8,51.5,OFF,2016,1,4
2016-01-28,Bedroom2,Fan,346,28.7,65.4,ON,2016,1,4
2016-01-28,Kitchen,AC,442,25.9,76.6,OFF,2016,1,4
2016-01-28,Kitchen,Lamp,259,22.4,67.8,OFF,2016,1,4
2016-01-28,Kitchen,TV,435,24.8,74.3,ON,2016,1,4
2016-01-28,Kitchen,Heater,332,24.2,79.3,ON,2016,1,4
2016-01-28,Kitchen,Fan,269,23.0,47.4,ON,2016,1,4
2016-01-28,Living Room,AC,465,29.8,46.1,OFF,2016,1,4
2016-01-28,Living Room,Lamp,415,21.3,75.3,OFF,2016,1,4
2016-01-28,Living Room,TV,444,27.6,78.7,ON,2016,1,4
2016-01-28,Living Room,Heater,158,34.8,66.7,ON,2016,1,4
2016-01-28,Living Room,Fan,211,22.5,75.3,ON,2016,1,4
2016-01-28,Store Room,AC,108,22.4,40.5,ON,2016,1,4
2016-01-28,Store Room,Lamp,180,27.9,68.8,OFF,2016,1,4
2016-01-28,Store Room,TV,203,21.2,69.3,ON,2016,1,4
2016-01-28,Store Room,Heater,314,32.3,61.6,ON,2016,1,4
2016-01-28,Store Room,Fan,109,24.7,58.8,ON,2016,1,4
2016-01-29,Bedroom1,AC,413,26.9,54.3,OFF,2016,1,4
2016-01-29,Bedroom1,Lamp,180,33.2,61.0,OFF,2016,1,4
2016-01-29,Bedroom1,TV,326,21.7,43.5,ON,2016,1,4
2016-01-29,Bedroom1,Heater,212,22.1,53.9,ON,2016,1,4
2016-01-29,Bedroom1,Fan,387,31.2,66.0,OFF,2016,1,4
2016-01-29,Bedroom2,AC,433,25.3,73.7,ON,2016,1,4
2016-01-29,Bedroom2,Lamp,399,34.7,65.4,OFF,2016,1,4
2016-01-29,Bedroom2,TV,430,30.1,53.0,OFF,2016,1,4
2016-01-29,Bedroom2,Heater,297,21.0,47.0,ON,2016,1,4
2016-01-29,Bedroom2,Fan,197,23.4,73.5,ON,2016,1,4
2016-01-29,Kitchen,AC,177,29.6,67.8,ON,2016,1,4
2016-01-29,Kitchen,Lamp,352,24.6,48.5,ON,2016,1,4
2016-01-29,Kitchen,TV,362,24.6,66.1,OFF,2016,1,4
2016-01-29,Kitchen,Heater,450,31.5,71.5,ON,2016,1,4
2016-01-29,Kitchen,Fan,256,23.9,76.3,ON,2016,1,4
2016-01-29,Living Room,AC,268,28.4,44.4,OFF,2016,1,4
2016-01-29,Living Room,Lamp,95,26.9,74.6,OFF,2016,1,4
2016-01-29,Living Room,TV,239,25.7,79.1,OFF,2016,1,4
2016-01-29,Living Room,Heater,133,20.3,56.9,OFF,2016,1,4
2016-01-29,Living Room,Fan,203,34.5,45.1,ON,2016,1,4
2016-01-29,Store Room,AC,132,34.6,73.0,ON,2016,1,4
2016-01-29,Store Room,Lamp,250,32.6,79.3,OFF,2016,1,4
2016-01-29,Store Room,TV,112,28.4,65.1,ON,2016,1,4
2016-01-29,Store Room,Heater,324,33.1,44.5,OFF,2016,1,4
2016-01-29,Store Room,Fan,486,28.1,43.9,OFF,2016,1,4
2016-01-30,Bedroom1,AC,314,20.2,58.8,ON,2016,1,4
2016-01-30,Bedroom1,Lamp,191,29.0,51.9,ON,2016,1,4
2016-01-30,Bedroom1,TV,383,31.1,41.9,OFF,2016,1,4
2016-01-30,Bedroom1,Heater,313,33.2,53.2,OFF,2016,1,4
2016-01-30,Bedroom1,Fan,474,34.8,65.0,OFF,2016,1,4
2016-01-30,Bedroom2,AC,111,31.9,41.4,ON,2016,1,4
2016-01-30,Bedroom2,Lamp,316,34.9,74.2,ON,2016,1,4
2016-01-30,Bedroom2,TV,198,21.0,73.3,ON,2016,1,4
2016-01-30,Bedroom2,Heater,221,21.7,43.8,ON,2016,1,4
2016-01-30,Bedroom2,Fan,442,30.0,73.2,OFF,2016,1,4
2016-01-30,Kitchen,AC,114,20.4,67.8,OFF,2016,1,4
2016-01-30,Kitchen,Lamp,381,33.7,58.6,ON,2016,1,4
2016-01-30,Kitchen,TV,410,25.1,46.6,OFF,2016,1,4
2016-01-30,Kitchen,Heater,281,34.2,57.8,ON,2016,1,4
2016-01-30,Kitchen,Fan,206,29.6,67.1,OFF,2016,1,4
2016-01-30,Living Room,AC,77,23.5,71.5,ON,2016,1,4
2016-01-30,Living Room,Lamp,391,23.9,50.9,ON,2016,1,4
2016-01-30,Living Room,TV,488,34.8,50.8,OFF,2016,1,4
2016-01-30,Living Room,Heater,311,33.4,40.1,ON,2016,1,4
2016-01-30,Living Room,Fan,317,29.1,76.3,ON,2016,1,4
2016-01-30,Store Room,AC,429,27.0,58.0,ON,2016,1,4
